300 30000 50000
99 18 204 887
99 252 147 1000
99 176 158 229
99 188 248 136
99 274 1 764
99 67 382 473
99 119 114 1000
99 38 221 211
99 126 231 159
99 46 279 1
99 65 1 729
99 275 484 595
99 258 464 324
99 58 230 91
99 134 1 744
99 84 166 348
99 74 500 226
99 118 259 381
99 19 357 853
99 47 84 431
99 129 451 1
99 68 159 598
99 43 226 70
99 230 236 25
99 297 500 238
99 71 288 610
99 200 1 949
99 119 200 1000
99 70 500 477
99 107 148 737
99 231 55 370
99 64 454 19
99 121 267 575
99 32 117 565
99 94 230 439
99 61 1 714
99 9 96 1000
99 232 165 215
99 124 111 567
99 279 80 363
99 5 206 1000
99 195 364 498
99 185 496 160
99 155 216 192
99 96 284 1
99 278 139 241
99 207 170 166
100 101 4 626
100 296 1 538
100 185 268 295
100 195 323 1
100 275 390 244
100 90 500 459
100 174 159 514
100 101 400 48
100 44 249 813
100 170 113 1000
100 67 389 253
100 207 500 374
100 124 391 1
100 223 489 387
100 285 61 774
100 120 31 1000
100 240 500 101
100 240 26 366
100 164 500 369
100 22 190 814
100 25 273 268
100 293 231 784
100 245 314 660
100 218 1 916
100 291 236 122
100 291 193 479
100 240 307 1
100 152 500 202
100 285 368 1
100 257 374 51
100 10 256 43
100 44 251 31
100 227 173 1000
100 5 243 532
100 62 441 420
100 127 401 500
100 102 306 150
100 143 296 1
100 94 62 1000
100 175 95 585
100 247 417 69
100 77 295 1
100 222 230 4
100 240 244 510
100 178 149 610
100 40 338 665
100 299 117 1000
100 208 143 174
100 164 373 293
100 247 183 87
100 262 337 552
100 196 274 828
100 223 500 249
100 62 1 650
100 266 436 257
100 125 266 911
100 138 261 1000
100 255 319 685
100 285 118 603
100 219 500 126
100 208 213 278
100 94 184 1000
100 233 369 1
100 229 373 1
100 94 116 635
100 218 396 491
100 257 221 991
100 157 30 442
100 90 500 421
100 189 18 643
100 69 269 221
100 260 231 454
100 130 75 393
100 59 459 404
100 53 321 762
100 297 427 336
100 36 1 834
100 288 92 677
100 261 330 98
100 294 33 723
100 163 114 370
100 245 247 485
100 173 52 1000
100 143 69 729
100 196 330 623
100 15 1 476
100 7 358 258
100 163 500 311
100 270 238 352
100 206 492 343
100 246 338 478
100 134 57 1000
100 185 500 164
100 141 105 1000
100 183 257 8
100 169 373 853
100 104 220 894
100 251 171 1000
100 39 187 282
100 68 299 931
100 229 367 105
100 78 264 676
100 119 212 432
100 152 40 542
100 286 426 709
100 25 117 296
100 269 357 816
100 21 403 1
100 294 258 648
100 243 47 852
100 138 1 666
100 287 500 361
100 230 11 648
100 118 426 45
101 102 9 914
101 229 405 503
101 179 210 566
101 98 166 343
101 259 183 888
101 12 163 717
101 258 460 625
101 267 438 690
101 52 1 836
101 245 197 673
101 214 232 828
101 97 266 868
101 108 194 888
101 98 1 894
101 38 229 1
101 187 235 706
101 235 266 135
101 118 194 96
101 118 1 460
101 217 448 3
101 141 87 1000
101 51 373 246
101 267 313 4
101 160 389 783
101 37 369 247
101 93 1 636
101 236 143 791
101 246 67 650
101 119 380 1
101 196 245 960
101 282 124 324
101 255 136 206
101 186 164 306
101 30 336 645
101 107 296 1
101 17 382 118
101 262 411 287
101 166 256 604
101 258 477 155
101 254 254 250
101 212 206 832
101 131 234 1
101 91 388 250
101 153 331 582
101 187 1 568
101 89 96 736
101 137 293 1
101 25 196 592
101 265 342 227
101 252 119 914
101 106 309 792
101 37 122 294
101 206 224 791
101 168 191 590
101 253 45 595
101 298 128 829
101 112 347 258
101 162 58 722
101 88 264 539
101 181 280 962
101 87 1 874
101 56 276 584
101 54 336 686
101 128 161 1000
101 135 36 1000
101 248 89 997
101 192 300 1
101 124 10 610
101 1 121 1000
101 195 1 648
101 160 123 1000
101 111 171 987
101 3 1 915
101 56 229 98
101 14 297 646
101 79 1 702
101 286 152 980
101 64 111 542
101 39 1 657
101 102 335 1
101 16 235 870
101 228 363 123
101 199 334 31
101 139 500 190
101 160 324 657
101 74 155 214
101 207 500 139
101 104 500 286
101 111 393 1
101 228 310 1
101 181 163 202
101 199 12 900
101 298 500 156
101 78 476 254
101 45 231 708
101 256 352 228
101 245 376 718
101 285 497 37
101 281 201 713
101 147 444 317
101 183 1 913
102 103 15 380
102 78 40 674
102 50 275 506
102 161 312 413
102 57 270 185
102 185 1 647
102 173 147 467
102 67 82 311
102 67 500 304
102 298 302 744
102 109 7 403
102 12 334 842
102 201 500 157
102 205 415 270
102 174 500 306
102 196 7 870
102 172 115 837
102 182 401 142
102 183 500 371
102 200 339 1
102 78 28 524
102 52 360 215
102 94 346 1
102 194 301 1
102 192 147 466
102 6 381 318
102 48 298 1
102 141 297 256
102 118 182 1000
102 170 325 316
102 88 37 958
102 145 386 473
102 196 10 485
102 297 398 1
102 255 23 402
102 120 319 1
102 144 16 992
102 147 324 1
102 28 1 495
102 258 172 1000
102 165 274 401
102 155 232 117
102 279 364 1
102 259 1 472
102 241 344 598
102 265 61 650
102 299 232 573
102 129 495 71
102 56 182 1000
102 72 144 1000
102 40 235 228
102 180 121 762
102 117 80 999
102 117 137 712
102 40 109 532
102 77 172 635
102 246 45 342
102 27 58 457
102 136 252 997
102 198 178 540
102 47 269 853
102 74 81 1000
102 221 196 194
102 40 315 1
102 125 95 958
102 27 407 1
102 117 146 472
102 274 102 765
102 87 451 367
102 216 377 371
102 149 176 148
102 15 289 902
102 230 110 1000
102 12 1 477
102 272 214 767
102 145 500 303
102 294 300 1
102 43 180 254
102 66 260 697
102 155 84 417
102 188 1 624
102 188 142 754
102 90 28 387
102 26 96 686
102 67 399 287
102 158 44 807
102 43 343 242
102 106 221 156
102 255 312 507
102 1 311 133
102 32 185 328
102 119 256 820
102 75 164 617
102 4 344 907
102 275 340 802
102 69 71 584
102 246 452 298
102 188 109 841
102 84 239 1000
103 104 13 333
103 3 267 555
103 206 500 265
103 275 271 1000
103 9 231 1000
103 155 70 939
103 237 500 72
103 163 156 464
103 275 247 561
103 189 440 57
103 116 272 46
103 110 226 977
103 113 500 173
103 76 350 51
103 240 346 139
103 109 186 853
103 49 152 271
103 273 347 492
103 149 226 741
103 187 1 670
103 299 1 476
103 122 452 601
103 140 500 565
103 181 438 1
103 23 94 377
103 61 500 201
103 3 500 350
103 76 171 1000
103 26 293 536
103 138 185 1000
103 16 206 902
103 196 371 92
103 131 310 514
103 159 212 947
103 116 247 317
103 104 415 92
103 110 280 239
103 194 1 810
103 247 315 744
103 20 72 309
103 219 500 179
103 37 325 173
103 233 329 1
103 44 225 817
103 218 1 856
103 226 200 142
103 81 304 121
103 257 300 118
103 82 500 144
103 217 50 726
103 237 109 497
103 65 500 455
103 256 6 514
103 88 369 435
103 134 298 1
103 121 360 478
103 54 107 938
103 206 57 911
103 253 277 833
103 135 419 114
103 272 500 195
103 292 478 75
103 178 397 410
103 280 3 612
103 160 500 199
103 279 152 815
103 13 333 1
103 57 360 694
103 176 291 1
103 155 47 535
103 160 150 1000
103 40 104 629
103 285 474 165
103 21 1 595
103 252 352 592
103 104 400 789
103 282 405 711
103 222 327 400
103 266 303 36
103 182 500 503
103 201 399 609
103 51 148 1000
103 192 5 674
103 294 399 1
103 25 44 905
103 288 430 639
103 254 266 1
103 242 407 103
104 105 12 540
104 193 375 594
104 262 279 771
104 173 283 564
104 63 435 299
104 239 16 705
104 284 177 782
104 11 34 519
104 296 484 597
104 187 269 179
104 136 349 196
104 93 222 219
104 79 300 1
104 61 335 43
104 282 500 349
104 40 1 639
104 243 190 377
104 228 183 552
104 247 291 334
104 236 500 316
104 41 1 649
104 113 102 978
104 210 500 300
104 20 429 34
104 13 500 269
104 226 218 1000
104 143 346 1
104 212 349 252
104 219 378 1
104 282 500 413
104 281 500 299
104 289 83 723
104 154 158 1000
104 292 1 554
104 18 455 307
104 73 489 49
104 116 353 26
104 207 371 501
104 65 335 1
104 138 66 616
104 23 283 78
104 167 430 566
104 160 200 594
104 44 347 481
104 230 197 741
104 9 35 575
104 115 309 750
104 97 7 412
104 158 29 1000
104 108 152 1000
104 274 101 734
104 232 456 609
104 141 201 883
104 10 94 382
104 211 263 293
104 11 153 296
104 2 313 133
104 209 428 514
104 234 167 268
104 122 77 416
104 80 275 242
104 201 81 942
104 86 249 204
104 146 134 384
104 112 54 311
104 33 258 52
104 137 18 461
104 152 88 890
104 203 1 819
104 214 248 333
104 291 359 70
104 120 221 736
104 245 216 862
104 207 189 349
104 298 256 756
104 248 1 677
104 13 119 395
104 263 60 704
104 57 206 386
104 206 175 279
104 167 262 1
104 189 63 958
104 115 491 344
104 189 178 1000
104 97 202 531
104 47 462 138
104 222 271 760
104 205 500 311
104 263 434 365
104 62 356 807
104 176 427 208
104 261 157 676
104 263 45 633
104 224 5 800
104 227 66 1000
104 271 500 300
104 56 180 549
104 42 186 1000
104 127 328 253
104 204 498 233
104 268 57 642
104 57 296 756
104 30 80 253
104 215 203 449
104 145 89 502
104 2 364 494
104 172 214 869
104 203 231 1000
104 193 408 685
104 88 83 445
104 209 191 762
104 83 14 547
105 106 9 948
105 224 229 140
105 103 206 490
105 11 301 904
105 138 482 428
105 169 75 785
105 109 1 655
105 138 352 436
105 82 216 628
105 160 337 739
105 69 1 740
105 61 1 594
105 249 389 553
105 94 262 611
105 51 153 869
105 277 236 1
105 266 456 358
105 261 346 306
105 297 266 972
105 199 259 760
105 272 183 970
105 99 261 1000
105 126 184 289
105 222 500 129
105 252 413 438
105 84 399 1
105 245 29 678
105 97 75 278
105 142 29 378
105 125 500 236
105 80 328 241
105 125 346 1
105 51 147 262
105 78 1 602
105 49 260 821
105 9 416 1
105 68 80 1000
105 279 374 353
105 217 443 153
105 171 198 754
105 120 213 1
105 251 89 261
105 58 23 1000
105 51 40 507
105 112 350 309
105 200 1 622
105 92 56 521
105 30 408 690
105 189 249 1
105 107 451 502
105 68 1 687
105 89 426 1
105 34 117 170
105 117 188 613
105 242 1 935
105 30 60 431
105 228 324 52
105 267 403 131
105 274 457 54
105 118 387 581
105 83 4 544
105 208 452 528
105 123 487 401
105 111 329 636
105 174 345 435
105 224 187 339
105 197 126 1000
105 203 139 736
105 2 420 221
105 171 282 750
105 219 19 387
105 296 500 442
105 177 331 444
105 60 77 1000
105 96 382 1
105 239 192 712
105 286 346 491
105 99 143 464
105 234 290 10
105 243 362 1
105 64 247 366
105 121 181 349
105 38 307 882
105 112 148 252
105 291 360 587
105 266 42 553
105 160 4 690
106 107 12 174
106 57 189 1000
106 35 295 1
106 216 306 1
106 174 1 916
106 294 155 740
106 21 500 215
106 211 500 486
106 267 180 641
106 65 51 955
106 224 328 724
106 65 331 1
106 64 500 337
106 182 367 631
106 42 145 1000
106 13 403 315
106 61 127 344
106 269 137 1000
106 111 137 1000
106 145 254 305
106 167 29 975
106 254 48 689
106 246 216 100
106 95 198 242
106 193 500 291
106 29 345 654
106 147 52 657
106 9 277 968
106 1 310 518
106 211 400 28
106 74 302 606
106 297 486 608
106 196 260 637
106 50 248 29
106 19 140 1000
106 129 1 674
106 66 123 446
106 68 1 771
106 273 320 651
106 55 397 604
106 18 248 1000
106 279 92 293
106 154 137 1000
106 167 223 1000
106 33 251 449
106 67 84 867
106 189 52 783
106 15 276 1
106 253 167 209
106 177 141 907
106 29 435 268
106 204 322 1
106 93 225 445
106 291 316 446
106 5 1 573
106 172 295 1
106 204 372 31
106 283 60 476
106 163 69 366
106 204 415 677
106 140 307 453
106 238 440 304
106 171 109 942
106 266 162 590
106 192 343 1
106 274 256 378
106 153 446 1
106 284 209 1000
106 108 201 31
106 88 352 768
106 62 124 966
106 171 1 491
106 109 165 305
106 117 384 637
106 288 500 298
106 243 500 351
106 230 382 763
106 234 300 1
106 195 134 852
106 119 317 829
106 83 341 424
106 12 404 184
106 78 325 11
106 29 500 225
106 120 484 235
106 147 413 688
106 97 6 769
106 236 152 602
106 56 500 269
106 124 367 442
106 180 392 786
106 8 231 752
106 107 13 936
106 259 339 1
106 137 44 415
107 108 2 916
107 129 95 1000
107 175 370 695
107 240 327 764
107 247 1 638
107 70 462 236
107 284 1 694
107 174 407 419
107 3 317 932
107 268 477 386
107 52 100 740
107 142 267 1000
107 200 5 861
107 139 213 92
107 273 1 547
107 90 162 329
107 59 128 568
107 28 253 774
107 187 125 366
107 213 500 301
107 56 59 903
107 88 500 459
107 231 222 886
107 155 313 671
107 264 31 955
107 135 330 1
107 290 447 211
107 67 331 223
107 167 444 623
107 9 52 910
107 126 130 703
107 35 500 313
107 240 312 133
107 85 500 337
107 88 199 387
107 7 2 839
107 76 233 1
107 16 404 183
107 21 102 1000
107 247 379 806
107 39 161 1000
107 291 191 610
107 73 166 974
107 144 250 914
107 101 290 602
107 101 230 834
107 131 500 218
107 17 453 43
107 1 171 492
107 152 208 254
107 113 387 405
107 68 143 651
107 203 181 820
107 298 500 311
107 71 124 410
107 252 276 1
107 135 110 812
107 6 219 805
107 100 52 374
107 3 199 807
107 35 179 1000
107 174 500 238
107 184 468 268
107 284 130 312
107 122 154 238
107 120 486 176
107 201 59 861
107 88 146 605
107 2 500 135
107 277 239 713
107 52 426 292
107 65 425 113
107 84 359 276
107 273 158 659
107 108 300 776
107 17 90 663
107 188 104 487
107 250 87 708
107 281 234 595
107 167 491 158
107 139 1 551
107 207 262 147
107 200 384 1
107 27 500 337
107 194 365 781
107 68 436 405
107 60 207 769
107 76 403 640
107 281 181 1000
107 245 336 460
107 237 235 1000
107 121 45 384
107 45 296 467
107 35 387 436
108 109 13 139
108 198 152 1000
108 56 419 121
108 262 40 858
108 117 218 620
108 285 500 296
108 94 91 803
108 111 389 669
108 110 32 936
108 74 500 451
108 230 169 455
108 86 378 1
108 101 140 215
108 139 280 980
108 43 308 671
108 38 349 103
108 55 500 297
108 93 17 981
108 244 271 944
108 170 435 308
108 17 500 117
108 58 298 255
108 129 238 1000
108 11 143 1000
108 170 341 666
108 260 102 930
108 140 271 979
108 128 24 772
108 176 285 686
108 185 64 1000
108 268 200 821
108 254 188 829
108 122 189 221
108 267 206 472
108 119 303 528
108 250 228 453
108 141 500 105
108 264 81 695
108 166 60 1000
108 118 306 652
108 28 371 721
108 133 289 808
108 126 82 979
108 163 333 1
108 142 337 40
108 229 278 318
108 142 92 483
108 271 319 596
108 63 265 519
108 214 1 770
108 211 358 1
108 151 1 523
108 156 484 544
108 141 214 237
108 253 443 666
108 292 383 1
108 87 316 1
108 67 403 329
108 144 385 776
108 9 77 1000
108 4 206 163
108 142 46 898
108 78 1 508
108 23 320 592
108 147 182 865
108 131 193 426
108 103 500 371
108 74 460 317
108 135 352 762
108 85 1 769
108 61 38 751
108 90 1 651
108 295 213 413
108 294 265 257
108 280 280 513
108 49 1 469
108 249 470 110
108 289 474 485
108 216 1 662
108 122 500 106
108 243 144 321
108 53 135 988
108 9 121 198
108 213 488 396
108 170 159 1000
108 40 154 473
109 110 15 632
109 206 1 760
109 81 42 1000
109 270 232 700
109 133 363 1
109 9 190 37
109 206 375 677
109 279 1 897
109 167 180 47
109 29 292 1
109 196 302 774
109 294 76 659
109 119 374 560
109 272 182 786
109 176 181 1000
109 140 1 499
109 53 226 427
109 116 489 239
109 228 500 513
109 220 378 123
109 237 444 400
109 273 87 418
109 192 402 618
109 66 46 990
109 273 258 932
109 54 7 776
109 142 199 306
109 241 1 644
109 32 500 120
109 237 223 1000
109 256 436 251
109 290 32 387
109 195 109 858
109 280 257 2
109 49 1 595
109 140 114 275
109 90 74 934
109 118 361 1
109 158 241 593
109 282 236 565
109 125 433 115
109 52 217 357
109 233 259 284
109 53 362 81
109 152 24 487
109 239 352 539
109 73 152 1000
109 54 246 566
109 37 433 105
109 36 130 1000
109 215 200 182
109 181 140 279
109 43 1 667
109 224 387 812
109 148 434 286
109 269 360 176
109 136 114 1000
109 296 263 18
109 89 32 425
109 101 32 796
109 167 158 1000
109 182 172 448
109 280 156 965
109 212 331 424
109 197 420 1
109 275 316 1
109 264 365 372
109 93 354 33
109 129 176 288
109 146 156 863
109 227 129 855
109 77 153 478
109 267 321 739
109 12 428 292
109 72 330 89
109 137 143 127
109 222 311 257
109 249 223 661
109 158 99 433
109 44 257 1000
109 184 126 1000
109 265 141 708
109 79 500 549
109 263 500 263
109 177 1 854
109 46 270 992
109 26 150 292
109 259 338 1
109 185 193 1000
109 228 212 108
109 187 500 515
109 18 225 107
109 187 96 226
109 79 458 635
109 248 475 352
109 41 260 15
109 45 413 772
109 105 250 866
109 231 195 733
109 89 119 584
110 111 5 880
110 29 282 561
110 236 68 510
110 297 299 1
110 250 234 756
110 154 500 247
110 192 243 222
110 100 294 954
110 67 273 829
110 266 207 180
110 137 156 479
110 204 14 934
110 111 145 394
110 150 98 1000
110 109 266 435
110 157 1 541
110 113 372 100
110 288 191 61
110 220 64 709
110 46 244 774
110 124 280 280
110 8 132 227
110 206 500 212
110 288 500 363
110 54 190 912
110 29 179 155
110 41 224 777
110 33 70 979
110 153 133 1000
110 264 500 433
110 210 302 1
110 142 96 596
110 202 393 753
110 133 248 1000
110 243 223 1000
110 12 326 681
110 11 211 871
110 43 500 197
110 225 440 464
110 166 302 1
110 296 229 417
110 44 428 418
110 39 184 1000
110 65 1 471
110 135 17 444
110 1 476 362
110 194 162 655
110 47 175 189
110 95 336 504
110 8 228 400
110 117 75 1000
110 136 202 19
110 107 347 105
110 244 1 777
110 206 1 650
110 59 244 937
110 125 281 344
110 257 251 547
110 6 156 230
110 195 22 580
110 190 283 51
110 118 466 666
110 26 1 679
110 244 1 802
110 32 348 495
110 136 271 438
110 225 127 889
110 49 500 192
110 154 110 562
110 181 249 676
110 47 148 611
110 30 254 713
110 293 352 280
110 245 133 983
110 71 70 941
110 105 98 724
110 190 487 409
110 33 245 427
110 298 126 1000
110 98 460 410
110 21 289 1
110 200 424 1
110 39 1 729
110 114 486 208
110 221 254 633
110 142 83 902
110 195 433 496
110 75 66 1000
110 71 500 384
110 141 88 1000
110 202 432 529
110 288 144 455
110 106 425 111
110 262 417 1
110 192 245 704
110 75 242 552
110 31 1 597
110 234 500 512
110 42 111 1000
110 254 125 1000
110 297 353 889
110 137 500 474
110 245 139 688
110 28 500 190
110 291 500 194
110 164 433 624
111 112 5 606
111 56 94 415
111 28 287 453
111 143 339 432
111 67 500 442
111 242 251 385
111 177 443 495
111 297 319 198
111 161 217 765
111 143 195 57
111 41 436 516
111 106 220 979
111 100 1 924
111 62 500 146
111 208 390 24
111 83 302 648
111 136 500 171
111 27 235 514
111 270 271 468
111 189 373 739
111 35 340 543
111 169 352 856
111 237 351 320
111 113 40 502
111 24 226 499
111 184 79 430
111 129 332 63
111 215 161 1000
111 198 197 430
111 283 338 1
111 152 499 138
111 174 181 961
111 116 484 360
111 1 367 171
111 230 59 355
111 254 51 311
111 24 397 232
111 3 209 1000
111 75 156 1000
111 170 394 481
111 203 161 296
111 169 368 624
111 102 414 491
111 164 1 817
111 64 10 700
111 68 1 523
111 1 305 391
111 91 75 448
111 219 217 711
111 76 265 561
111 174 1 550
111 139 292 139
111 235 167 917
111 75 500 380
111 132 478 48
111 112 260 314
111 242 225 261
111 10 500 397
111 231 32 655
111 105 19 836
111 67 120 557
111 54 377 174
111 293 131 180
111 76 222 921
111 26 465 1
111 64 1 519
111 68 375 800
111 24 303 105
111 282 450 640
111 88 424 1
111 270 129 1000
111 204 49 1000
111 76 126 259
111 54 102 558
111 75 127 241
111 81 269 496
111 162 329 125
111 188 403 339
111 176 170 628
111 97 319 33
111 21 60 891
111 275 311 733
111 260 197 341
111 18 86 436
111 260 89 729
111 125 347 50
111 222 92 880
111 36 321 530
111 211 119 546
111 198 299 810
111 55 1 819
111 247 500 241
111 50 224 1000
111 174 229 1
111 212 276 941
111 108 1 658
111 177 82 904
111 186 193 19
111 131 500 136
111 194 262 172
111 33 1 617
111 275 125 540
111 165 383 21
111 34 5 427
111 91 225 240
111 265 203 660
111 12 119 976
111 140 345 769
111 250 186 1000
111 207 406 456
111 181 435 619
111 225 206 674
111 254 143 203
111 20 216 434
111 269 443 366
111 48 18 860
111 104 305 281
111 41 404 89
112 113 7 569
112 225 11 634
112 195 271 79
112 85 143 904
112 91 177 647
112 277 86 900
112 172 313 1
112 170 460 379
112 28 416 603
112 12 1 755
112 85 274 166
112 10 93 512
112 183 373 719
112 155 171 1000
112 67 496 304
112 20 98 241
112 142 1 858
112 227 232 170
112 274 432 376
112 93 245 61
112 103 330 801
112 213 464 393
112 66 1 732
112 150 105 403
112 184 39 689
112 126 500 367
112 24 500 435
112 162 100 805
112 252 278 428
112 234 473 550
112 147 369 669
112 230 102 751
112 208 301 208
112 208 386 330
112 126 50 1000
112 133 391 619
112 130 467 653
112 131 53 617
112 13 444 1
112 130 1 707
112 229 343 69
112 222 382 1
112 258 152 943
112 46 110 215
112 14 452 126
112 36 448 664
112 15 500 281
112 39 171 341
112 259 84 1000
112 252 285 1
112 249 15 984
112 201 146 980
112 188 318 1
112 237 500 367
112 295 495 522
112 115 424 156
112 187 460 546
112 127 443 536
112 179 1 647
112 107 64 381
112 37 360 816
112 111 125 914
112 170 332 1
112 289 320 938
112 241 227 51
112 204 158 625
112 64 1 926
112 117 185 608
112 275 500 369
112 153 305 85
112 199 500 283
112 213 83 958
112 185 54 609
112 87 92 345
112 95 177 885
112 169 68 873
112 40 339 798
112 11 12 917
112 160 228 6
112 173 192 1000
112 243 406 1
112 277 272 293
112 40 500 172
112 286 454 436
112 238 363 140
112 108 212 607
112 58 115 842
112 186 304 341
112 214 237 962
112 246 194 966
112 123 337 225
112 263 90 599
112 27 332 1
112 101 447 336
112 80 220 191
112 219 277 569
